user_id,last_name,locale,education_type,hometown_id,education_concentration_id,location_id,first_name,work_employer_id,middle_name,education_school_id,work_with_id,education_with_id,work_end_date,work_start_date,languages_id,work_from_id,birthday,work_projects_id,work_position_id,work_location_id,education_year_id,education_degree_id,gender
1665.0,269.0,127.0,55.0,84.0,408.0,617.0,,,,475.0,,,,,,,,,,,65.0,,77.0
1666.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1667.0,276.0,278.0,55.0,84.0,,84.0,,,,226.0,,,157.0,157.0,,,209.0,,698.0,,,,78.0
1668.0,583.0,127.0,55.0,,,,,630.0,,538.0,,,,157.0,,,4.0,,,,66.0,,78.0
376.0,272.0,127.0,55.0,,15.0,128.0,,,,52.0,,,,,,,,,,,67.0,,78.0
1669.0,110.0,127.0,,,,,547.0,,,,,,,,,,210.0,,,,,,78.0
1670.0,578.0,127.0,55.0,,388.0,617.0,550.0,,,538.0,,,170.0,202.0,265.0,,,,,685.0,63.0,,78.0
1671.0,110.0,278.0,,,,,,,,,,,,,,,210.0,,,,,,78.0
1672.0,,278.0,55.0,,,84.0,,658.0,,530.0,,,,,266.0,,209.0,,698.0,264.0,259.0,,78.0
1673.0,273.0,127.0,55.0,,,128.0,,,,52.0,,,,,,,,,,,,,78.0
1674.0,,127.0,,84.0,,617.0,,,,,,,,,,,5.0,,,,,,77.0
1675.0,,127.0,55.0,,,84.0,,,,538.0,,,,202.0,,,,,,,66.0,,78.0
1676.0,,127.0,54.0,,,,,,,449.0,,,,196.0,,,,,,,60.0,,78.0
1677.0,110.0,127.0,55.0,84.0,,129.0,,,,52.0,,,,,,,2.0,,,,66.0,,78.0
1678.0,,127.0,55.0,,14.0,281.0,,,,538.0,,,,,,,5.0,,,,66.0,22.0,78.0
1679.0,273.0,127.0,55.0,,,128.0,,,,52.0,,,,,265.0,,,,,,,,78.0
1680.0,,127.0,55.0,84.0,,,,,,237.0,,,,,,,4.0,,,,,,77.0
1681.0,581.0,278.0,55.0,,,,,,,228.0,,,157.0,157.0,,,,,,,,,78.0
1682.0,273.0,278.0,55.0,84.0,,,,,,248.0,,,,,265.0,,4.0,,,,66.0,,77.0
1683.0,110.0,127.0,55.0,84.0,,618.0,,643.0,,538.0,,,157.0,201.0,,,,,699.0,618.0,,,78.0
1684.0,,127.0,55.0,,,128.0,,,,538.0,,,,,,,,,,,64.0,,78.0
1685.0,,278.0,,84.0,,84.0,,648.0,,,,,157.0,157.0,,,,,,,,,78.0
1686.0,110.0,127.0,55.0,84.0,,,,151.0,,246.0,,,166.0,164.0,,,,,192.0,129.0,63.0,,78.0
1687.0,,127.0,54.0,,14.0,617.0,,667.0,,538.0,,,170.0,202.0,,,4.0,,694.0,178.0,68.0,22.0,78.0
1688.0,,278.0,,,,,,,,,,,,,,,,,,,,,78.0
1689.0,604.0,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1690.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1691.0,268.0,278.0,55.0,84.0,,620.0,,,,495.0,,,157.0,157.0,,,4.0,,,,62.0,,78.0
1692.0,274.0,127.0,55.0,,407.0,,,52.0,,52.0,,,294.0,307.0,,,3.0,,,,65.0,,77.0
1693.0,,127.0,55.0,,14.0,176.0,,151.0,,315.0,,,170.0,202.0,93.0,,6.0,,192.0,176.0,72.0,22.0,78.0
1694.0,273.0,127.0,55.0,84.0,,614.0,,,,52.0,,,,,,,,,,,72.0,,77.0
1695.0,273.0,278.0,55.0,84.0,392.0,,,,,52.0,,,,196.0,,,209.0,,,,66.0,435.0,78.0
1696.0,110.0,278.0,55.0,,,,,,,240.0,,,,,574.0,,,,,,72.0,,78.0
1697.0,,127.0,54.0,,392.0,176.0,,643.0,,538.0,,,168.0,166.0,92.0,,4.0,,,,,,77.0
1698.0,327.0,127.0,54.0,,14.0,617.0,,641.0,,538.0,,,,,,,,,691.0,178.0,66.0,,77.0
1699.0,110.0,127.0,55.0,84.0,419.0,,,,,246.0,,,157.0,,,,3.0,,,,64.0,23.0,78.0
1700.0,267.0,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1701.0,,127.0,55.0,,14.0,,,,,538.0,,,158.0,197.0,,,210.0,,,179.0,,433.0,78.0
1702.0,,127.0,55.0,178.0,425.0,617.0,,,,538.0,,,,,,,376.0,,,,72.0,21.0,77.0
1703.0,110.0,127.0,55.0,84.0,388.0,84.0,325.0,652.0,,240.0,727.0,,,,265.0,,,,,,66.0,,78.0
1704.0,,278.0,55.0,,,,,646.0,,247.0,,,157.0,157.0,,,,,,,,,77.0
1705.0,,127.0,,,,,,,,,,,,,,,2.0,,,,,,77.0
1706.0,267.0,278.0,55.0,,,,,,,494.0,,,,,,,6.0,,,,64.0,,77.0
1707.0,273.0,127.0,55.0,84.0,408.0,617.0,,,,538.0,,,,,,,,,,,69.0,,77.0
1708.0,,127.0,53.0,,388.0,617.0,,151.0,,538.0,,,166.0,202.0,,,,,189.0,133.0,69.0,,78.0
1709.0,110.0,127.0,55.0,,,,,,,314.0,,,157.0,157.0,,,210.0,,,,65.0,,78.0
1710.0,273.0,127.0,55.0,,,84.0,,,,538.0,,,,,,,,,,84.0,,,77.0
1711.0,594.0,127.0,55.0,84.0,13.0,84.0,,538.0,,538.0,,,157.0,723.0,,,,,,84.0,,22.0,77.0
1712.0,273.0,127.0,55.0,,,,,,,538.0,,,,,,,,,,,63.0,,77.0
1713.0,584.0,127.0,54.0,,,,,,,449.0,,,157.0,157.0,,,,,,,65.0,,78.0
1714.0,268.0,127.0,,,,,554.0,,625.0,,,,,,,,,,,,,,78.0
1715.0,586.0,278.0,55.0,,,84.0,,,,229.0,,,,,,,4.0,,,,66.0,,77.0
1716.0,274.0,127.0,,84.0,,84.0,,,,,,,,,,,4.0,,,,,,77.0
1717.0,110.0,127.0,55.0,,392.0,,,663.0,624.0,538.0,,,679.0,195.0,,,,,,84.0,66.0,22.0,77.0
1718.0,,127.0,55.0,,18.0,283.0,,,,538.0,,,,,,,,,,,66.0,,78.0
1719.0,,127.0,55.0,,,,,151.0,,538.0,,,,332.0,100.0,,,,695.0,129.0,257.0,,78.0
1720.0,273.0,127.0,55.0,84.0,216.0,612.0,,,,246.0,,,,,,,,,,,60.0,22.0,78.0
1721.0,598.0,127.0,55.0,563.0,398.0,84.0,,,,538.0,,,,,,,210.0,,,,58.0,,78.0
1722.0,110.0,127.0,55.0,,392.0,,,,,538.0,,,,,265.0,,6.0,,,,65.0,,77.0
1723.0,275.0,127.0,53.0,,,,,,,538.0,,,,,,,4.0,,,,69.0,,
1724.0,273.0,127.0,55.0,298.0,18.0,618.0,,643.0,,538.0,,,676.0,675.0,,,,,,,58.0,,77.0
1725.0,276.0,278.0,55.0,84.0,14.0,,,,,497.0,,,,725.0,266.0,,6.0,,,84.0,65.0,,77.0
1726.0,,127.0,55.0,,14.0,,,140.0,,538.0,,,166.0,199.0,,,5.0,,192.0,176.0,66.0,22.0,78.0
1727.0,110.0,127.0,55.0,,14.0,,,,,229.0,,,166.0,164.0,,,210.0,,302.0,129.0,65.0,22.0,78.0
420.0,,127.0,55.0,84.0,15.0,133.0,,,,52.0,,,,,,,,,,,257.0,22.0,78.0
1728.0,275.0,278.0,55.0,,,,,,,519.0,,,,,574.0,,4.0,,,,62.0,,77.0
1729.0,599.0,278.0,55.0,84.0,,,,,,247.0,,,,,100.0,,6.0,,,,64.0,,78.0
1730.0,579.0,278.0,55.0,,,84.0,,651.0,,538.0,,,,310.0,265.0,,,,,84.0,66.0,,78.0
1731.0,110.0,127.0,55.0,84.0,393.0,134.0,,,,527.0,,,,,,,2.0,,,,71.0,,78.0
1732.0,,278.0,55.0,,,,,,,247.0,,,,,,,6.0,,,,64.0,,77.0
1733.0,,127.0,55.0,,14.0,138.0,,151.0,,315.0,,,171.0,717.0,92.0,,1.0,,,129.0,67.0,,78.0
1734.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1735.0,587.0,127.0,53.0,,408.0,,,,,538.0,,,,,,,5.0,,,,66.0,,77.0
1736.0,110.0,127.0,55.0,84.0,394.0,617.0,,,,538.0,,,164.0,,265.0,,5.0,,,,69.0,,77.0
1737.0,,127.0,55.0,,,,,,,538.0,,,,,,,,,,,61.0,,78.0
475.0,110.0,127.0,55.0,84.0,,128.0,,,,52.0,,,,,265.0,,,,,,,,78.0
1738.0,576.0,127.0,55.0,84.0,14.0,138.0,,644.0,,537.0,,,172.0,162.0,265.0,,4.0,,184.0,,60.0,,78.0
1739.0,580.0,127.0,,84.0,,134.0,,659.0,,,,,,,265.0,682.0,,710.0,,,,,77.0
1740.0,273.0,127.0,,84.0,,128.0,,,,,,,,,,,,,,,,,78.0
1741.0,,,55.0,,,617.0,,,,538.0,,,,,,,,,,,,,77.0
1742.0,267.0,278.0,55.0,,426.0,620.0,,230.0,,248.0,,540.0,170.0,202.0,265.0,,5.0,,698.0,264.0,66.0,,78.0
1743.0,604.0,278.0,55.0,,418.0,,,,,247.0,,,,,,,4.0,,,,,,77.0
1744.0,,278.0,55.0,84.0,15.0,129.0,,670.0,,52.0,,541.0,171.0,202.0,,,,,,,259.0,223.0,78.0
1745.0,606.0,278.0,55.0,,216.0,,,653.0,,536.0,,,,310.0,,,210.0,,189.0,,58.0,,78.0
1746.0,271.0,126.0,55.0,,429.0,,546.0,247.0,,538.0,,,157.0,157.0,,,210.0,,,,62.0,,78.0
1747.0,,127.0,,,,284.0,552.0,,,,,,,,,,4.0,,,,,,78.0
1748.0,591.0,278.0,55.0,84.0,,84.0,,,,247.0,,,157.0,723.0,,,210.0,,,84.0,63.0,,78.0
1749.0,586.0,278.0,55.0,,,84.0,,,,,,,,,265.0,,4.0,,,,61.0,,77.0
1750.0,,127.0,55.0,,,176.0,,,,538.0,,,,,,,,,,,68.0,432.0,77.0
1751.0,268.0,278.0,55.0,,384.0,84.0,,,,237.0,,,,,,,5.0,,,,61.0,,77.0
1752.0,273.0,127.0,55.0,,395.0,,,,,538.0,,,,,,,3.0,,,,71.0,,77.0
1753.0,,127.0,55.0,,,,,,,538.0,,,162.0,723.0,,,,,193.0,84.0,66.0,,77.0
1754.0,273.0,127.0,,,,,,,,,,,,,,,5.0,,,,,,77.0
1755.0,268.0,127.0,53.0,84.0,394.0,84.0,,,,,,,,,101.0,,4.0,,193.0,84.0,69.0,,77.0
1756.0,277.0,278.0,55.0,,,,,,,228.0,,,157.0,157.0,,,210.0,,,,62.0,,78.0
1757.0,601.0,127.0,55.0,,,,,,,538.0,,,,,,,,,,,66.0,,78.0
1758.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1759.0,267.0,278.0,53.0,84.0,18.0,84.0,,,,,,,,,265.0,,,,,,,,78.0
1760.0,,127.0,55.0,,14.0,176.0,,,,442.0,,,,,92.0,,,,,,65.0,22.0,78.0
1761.0,110.0,127.0,55.0,84.0,420.0,609.0,,,,538.0,,,,,,,5.0,,,609.0,66.0,22.0,78.0
1762.0,110.0,127.0,55.0,,,,,,,,,,,,,,,,,,68.0,,77.0
1763.0,576.0,127.0,55.0,84.0,218.0,128.0,,,,52.0,,,,,,,,,,,63.0,21.0,78.0
1764.0,,278.0,55.0,84.0,216.0,84.0,,518.0,,247.0,,,,,265.0,,,,,84.0,62.0,,78.0
1765.0,588.0,127.0,55.0,,,,,,,538.0,,,,,,,,,,,66.0,,78.0
1766.0,274.0,278.0,53.0,,,,,,,52.0,,,157.0,157.0,,,209.0,,,,61.0,,77.0
1767.0,110.0,127.0,55.0,84.0,392.0,129.0,325.0,,,240.0,,,,,265.0,,6.0,,,,69.0,,78.0
414.0,327.0,127.0,55.0,84.0,15.0,129.0,,,,52.0,,,,,,,0.0,,,,67.0,,78.0
1768.0,588.0,127.0,55.0,84.0,14.0,617.0,,,,538.0,,,,,265.0,,4.0,,,,71.0,438.0,77.0
1769.0,,127.0,53.0,,,176.0,,,,538.0,,,,157.0,,,,,,,,,77.0
1770.0,,278.0,55.0,,,,,140.0,,243.0,,,200.0,725.0,,,,,701.0,84.0,259.0,,78.0
1771.0,584.0,127.0,54.0,84.0,14.0,84.0,,,,538.0,,,157.0,157.0,,,2.0,,,84.0,59.0,,78.0
1772.0,110.0,127.0,55.0,,425.0,617.0,,643.0,,538.0,,,166.0,165.0,,,7.0,,691.0,,63.0,,77.0
1773.0,273.0,127.0,54.0,,394.0,,,228.0,,228.0,,,,,,,1.0,,,,66.0,435.0,77.0
1774.0,275.0,127.0,53.0,,,176.0,,,,,,,,,,,,,,,,,77.0
1775.0,267.0,278.0,,,,,,651.0,,,683.0,,,,,683.0,,,,,,,77.0
1776.0,,127.0,55.0,,,,,,,52.0,,,,,,,,,,283.0,58.0,,78.0
1777.0,110.0,127.0,55.0,,14.0,,,,,247.0,,,,,,,,,,296.0,67.0,,78.0
1778.0,110.0,127.0,55.0,,14.0,129.0,,670.0,,52.0,,541.0,157.0,169.0,,,2.0,,193.0,176.0,72.0,431.0,78.0
1779.0,,127.0,55.0,,429.0,,,,,538.0,,,166.0,170.0,,,,,193.0,617.0,72.0,,77.0
1780.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1781.0,275.0,278.0,55.0,,,,,,,513.0,,,157.0,157.0,,,4.0,,,,61.0,,78.0
1782.0,275.0,127.0,55.0,,,,,,,538.0,,,,,,,5.0,,,,66.0,,78.0
1783.0,,278.0,55.0,264.0,413.0,264.0,,658.0,,530.0,,,,,265.0,,5.0,,,,61.0,,78.0
1784.0,,127.0,55.0,,14.0,129.0,,151.0,,537.0,,,,678.0,,,,711.0,,129.0,64.0,,78.0
1785.0,110.0,126.0,,,,,,,,,,,,,,,377.0,,,,,,77.0
1786.0,273.0,278.0,55.0,84.0,15.0,84.0,,,,248.0,,,,,,,5.0,,,,66.0,,78.0
1787.0,,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1788.0,582.0,127.0,55.0,,,,,642.0,,537.0,,,158.0,725.0,,,,,184.0,176.0,64.0,,78.0
1789.0,268.0,127.0,55.0,84.0,,617.0,,647.0,,538.0,,,,,,,,,,,,,78.0
1790.0,581.0,127.0,,,,,,,,,,,,,,,4.0,,,,,,77.0
1791.0,273.0,127.0,54.0,84.0,422.0,617.0,,,623.0,538.0,,,,,265.0,,,,,,,438.0,77.0
1792.0,,127.0,55.0,,14.0,612.0,,,,538.0,,,164.0,202.0,,,5.0,,,617.0,66.0,,78.0
1793.0,275.0,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1794.0,273.0,127.0,55.0,84.0,415.0,281.0,,,,246.0,,,162.0,197.0,,,7.0,,,,72.0,,78.0
1795.0,273.0,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1796.0,110.0,127.0,55.0,84.0,,,,,,538.0,,,,,101.0,,209.0,,,,,,78.0
1797.0,,127.0,,,,617.0,,,,,,,,,,,,,,,,,77.0
1798.0,,127.0,55.0,,14.0,138.0,,151.0,,537.0,,,673.0,672.0,100.0,,1.0,711.0,,,67.0,223.0,78.0
1799.0,268.0,127.0,55.0,84.0,408.0,,,,,538.0,,,,,,,,,,,66.0,,77.0
1800.0,588.0,127.0,55.0,563.0,426.0,84.0,,,621.0,538.0,,,,199.0,265.0,,210.0,,,84.0,68.0,438.0,78.0
1801.0,110.0,127.0,55.0,,424.0,128.0,,,,228.0,,,679.0,721.0,,,,,,,72.0,,77.0
1802.0,,127.0,,,,,,151.0,,,,,,,,,,,,,,,78.0
1803.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1804.0,581.0,127.0,55.0,298.0,412.0,616.0,,,,538.0,,,,169.0,265.0,,,,,,66.0,,78.0
1805.0,,127.0,55.0,,,176.0,,,,538.0,,,,,,,,,,,72.0,,77.0
1806.0,,127.0,55.0,,14.0,617.0,,538.0,,538.0,,,157.0,157.0,,,,,,,68.0,,77.0
1807.0,273.0,127.0,55.0,84.0,14.0,84.0,,668.0,,487.0,,,168.0,202.0,265.0,,4.0,,693.0,,62.0,,78.0
1808.0,327.0,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1809.0,324.0,127.0,55.0,,,,,,,538.0,,,,,,,6.0,,,,65.0,,78.0
1810.0,,127.0,55.0,,408.0,,,,,538.0,,,,157.0,,,,,,84.0,71.0,,78.0
1811.0,327.0,127.0,55.0,,18.0,,,,,538.0,,,200.0,199.0,,,,,,,66.0,438.0,78.0
1812.0,581.0,278.0,55.0,264.0,,264.0,,,,525.0,,,,,,,5.0,,,,61.0,,77.0
1813.0,275.0,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1814.0,273.0,127.0,55.0,84.0,393.0,134.0,,,,481.0,,,,,,,1.0,,,,64.0,223.0,78.0
1815.0,268.0,278.0,55.0,,,,,,,228.0,,,,,,,6.0,,,,,,78.0
1816.0,585.0,127.0,55.0,84.0,402.0,84.0,,,,538.0,,,,,265.0,,,,,,,,78.0
1817.0,,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1818.0,273.0,127.0,55.0,84.0,,609.0,,636.0,,232.0,,,164.0,310.0,,,,,,84.0,62.0,,78.0
1819.0,580.0,127.0,55.0,,417.0,,,,,538.0,,,,,,,,,,,62.0,,78.0
1820.0,272.0,278.0,55.0,84.0,14.0,84.0,,,,229.0,,,,157.0,265.0,,,,,84.0,64.0,,78.0
1821.0,273.0,127.0,55.0,,,,,,,482.0,,,,,,,,,,,69.0,,77.0
1822.0,106.0,127.0,55.0,,395.0,,,,,538.0,,,,,92.0,,,,,,66.0,,77.0
1823.0,273.0,127.0,55.0,84.0,,617.0,,,,538.0,,,,,,,4.0,,,,66.0,,78.0
1824.0,276.0,127.0,55.0,,,84.0,,,,247.0,,,,,,,5.0,,,,,,77.0
1825.0,,127.0,55.0,,,617.0,,538.0,,520.0,,,170.0,168.0,100.0,,,,193.0,,60.0,22.0,78.0
1826.0,269.0,127.0,55.0,,400.0,617.0,,,,538.0,,,157.0,199.0,,,5.0,,,,65.0,,78.0
1827.0,110.0,127.0,,84.0,,84.0,,,,,,,,,265.0,,,,,,,,77.0
1828.0,110.0,127.0,55.0,84.0,14.0,84.0,,230.0,,237.0,,,160.0,,,,6.0,,691.0,684.0,66.0,,78.0
1829.0,,278.0,55.0,,392.0,609.0,,451.0,,228.0,,,169.0,171.0,92.0,,3.0,,,84.0,72.0,22.0,78.0
1830.0,272.0,278.0,55.0,84.0,14.0,298.0,,,,536.0,,,,,265.0,,210.0,,,,72.0,,78.0
1831.0,110.0,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1832.0,578.0,127.0,55.0,84.0,426.0,617.0,,,,538.0,,,,,265.0,,377.0,,,,68.0,,78.0
1833.0,,127.0,55.0,84.0,,,,,,538.0,,,,,,,,,,,61.0,,78.0
1834.0,273.0,127.0,55.0,84.0,,84.0,,,,,,,157.0,157.0,265.0,,,,,,65.0,,77.0
1835.0,273.0,127.0,55.0,84.0,,617.0,,,,538.0,,,,,265.0,,5.0,,,,66.0,433.0,77.0
1836.0,,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1837.0,,127.0,55.0,,390.0,138.0,,151.0,,315.0,,,674.0,717.0,92.0,,,707.0,697.0,177.0,257.0,21.0,78.0
1838.0,,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1839.0,273.0,127.0,55.0,84.0,408.0,617.0,,,,538.0,,,,,,,5.0,,,,67.0,,77.0
1840.0,110.0,127.0,55.0,84.0,,84.0,,,,,,,,,101.0,,377.0,,,,71.0,,78.0
1841.0,110.0,278.0,55.0,,,,,,,318.0,,,,,,,5.0,,,,62.0,,77.0
1842.0,267.0,127.0,53.0,,422.0,,,,,538.0,,,,,,,5.0,,,,69.0,,78.0
1843.0,,127.0,55.0,,217.0,608.0,,,,508.0,,,,,,,,,,,72.0,,78.0
1844.0,576.0,127.0,55.0,84.0,215.0,128.0,,,,52.0,,,,,,,210.0,,,,63.0,21.0,78.0
1845.0,110.0,127.0,55.0,84.0,,608.0,,538.0,,508.0,,,166.0,725.0,265.0,,,,,617.0,64.0,,78.0
517.0,267.0,127.0,54.0,,,128.0,,,,52.0,,,,,,,,,,,,,78.0
1846.0,,127.0,55.0,,,,,,,538.0,,,162.0,165.0,,,,,185.0,176.0,61.0,,77.0
1847.0,,127.0,,,,617.0,,,,,,,,,265.0,,,,,,,,78.0
1848.0,600.0,278.0,55.0,,,,,,,237.0,,,,,,,5.0,,,,,,77.0
0.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1849.0,273.0,127.0,,84.0,,,,,,,,,,,,,,,,,,,77.0
1850.0,592.0,278.0,55.0,84.0,,84.0,,,,531.0,,,,,265.0,,,,,,72.0,,78.0
1851.0,587.0,127.0,55.0,,400.0,,,,,538.0,,,,,,,4.0,,,,66.0,,78.0
1852.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1853.0,275.0,127.0,55.0,,,128.0,,,,248.0,,,200.0,724.0,,,209.0,,,84.0,61.0,,77.0
1854.0,,127.0,55.0,,,,,,,538.0,,,157.0,157.0,,,7.0,,,,65.0,,78.0
1855.0,276.0,278.0,,84.0,,84.0,,,,,,,,,,,,,,,,,77.0
1856.0,,127.0,53.0,,,617.0,,,,538.0,,,,,,,,,,,63.0,,
1857.0,,278.0,55.0,264.0,430.0,264.0,,,,536.0,,,,,,,4.0,,,,62.0,,78.0
1858.0,578.0,127.0,,,,,,,,,,,,,,,,,,,,,77.0
1859.0,,278.0,55.0,84.0,,298.0,,536.0,,248.0,,,,201.0,,,,,,,69.0,,78.0
1860.0,,127.0,53.0,,,176.0,,,,538.0,,,,,94.0,,5.0,,,,66.0,,78.0
1861.0,267.0,127.0,55.0,84.0,14.0,84.0,,,,538.0,,,,723.0,265.0,,3.0,,,84.0,69.0,,78.0
1862.0,273.0,278.0,55.0,,,,,,,526.0,,,,,,,4.0,,,,65.0,,78.0
1863.0,,127.0,55.0,568.0,417.0,176.0,,,,538.0,,,,169.0,571.0,,,,690.0,176.0,,,78.0
1864.0,268.0,127.0,55.0,,,617.0,325.0,,626.0,538.0,,,,,,,5.0,,,,72.0,,78.0
1865.0,,127.0,55.0,,,129.0,,,,538.0,,,,157.0,,,,,,,69.0,,77.0
1866.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1867.0,604.0,127.0,55.0,84.0,425.0,,,,,538.0,,,,,,,210.0,,,,,,78.0
1868.0,277.0,127.0,55.0,,,,,,,538.0,,,,,,,6.0,,,,59.0,,78.0
1869.0,600.0,278.0,55.0,,,,,,,,,,,,,,6.0,,,,65.0,,77.0
1870.0,277.0,278.0,55.0,,218.0,,,,,52.0,,,,,,,,,,,72.0,,78.0
1871.0,606.0,278.0,55.0,,,,,,,229.0,,,,,,,5.0,,,,64.0,,78.0
1872.0,110.0,278.0,55.0,84.0,,298.0,,,,536.0,,,,,,,4.0,,,,60.0,222.0,78.0
1873.0,272.0,278.0,55.0,,,,,,,237.0,,,,,,,4.0,,,,72.0,438.0,78.0
1874.0,601.0,127.0,55.0,565.0,,264.0,,,,490.0,,,,,,,4.0,,,,,,78.0
1875.0,269.0,126.0,55.0,,384.0,,,,,237.0,,,,,265.0,,4.0,,,,65.0,,77.0
1876.0,274.0,126.0,55.0,,,619.0,,151.0,,537.0,,,170.0,202.0,265.0,,,,701.0,619.0,65.0,,78.0
1877.0,110.0,127.0,55.0,,417.0,,,,,538.0,,,,,,,210.0,,,,62.0,,78.0
1878.0,275.0,127.0,55.0,,215.0,128.0,,,,52.0,,,,,,,4.0,,,,72.0,313.0,77.0
1879.0,269.0,127.0,55.0,84.0,,,,,,538.0,,,,,,,5.0,,,,69.0,,77.0
1880.0,,127.0,55.0,,14.0,138.0,,151.0,,52.0,728.0,,673.0,375.0,,,1.0,704.0,701.0,,64.0,,78.0
1881.0,275.0,127.0,55.0,298.0,393.0,128.0,,,,315.0,,,168.0,162.0,265.0,,210.0,,185.0,281.0,60.0,222.0,77.0
1882.0,267.0,127.0,55.0,,218.0,,,,,52.0,,,,,,,210.0,,,,66.0,223.0,77.0
1883.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1884.0,,278.0,55.0,,,,,,,233.0,,,,,,,,,,,62.0,,78.0
1885.0,272.0,127.0,55.0,84.0,213.0,609.0,,451.0,,451.0,,,170.0,202.0,,,4.0,,,84.0,63.0,,78.0
1886.0,583.0,127.0,55.0,84.0,,612.0,,,,475.0,,,,,,,,,,,66.0,,77.0
1887.0,273.0,278.0,55.0,,,,,,,320.0,,,,,,,4.0,,,,62.0,,78.0
1888.0,587.0,127.0,55.0,,383.0,84.0,,,,538.0,,,,157.0,,,,,,84.0,69.0,,78.0
1889.0,,127.0,,,,,,,,,,,,,,,,,,,,,78.0
1890.0,604.0,127.0,55.0,84.0,,134.0,,,,507.0,,,169.0,202.0,265.0,,,,193.0,134.0,63.0,,77.0
1891.0,110.0,127.0,55.0,,392.0,84.0,,,,538.0,,,,,,,,,,,62.0,,78.0
1892.0,,127.0,55.0,,,,,151.0,,,,,201.0,,,,,,,,257.0,,78.0
1893.0,592.0,278.0,55.0,84.0,,,,,,507.0,,,,,,,6.0,,,,72.0,,77.0
1894.0,110.0,278.0,55.0,84.0,15.0,84.0,,,,522.0,,,,,266.0,,5.0,,,,69.0,,78.0
1895.0,,127.0,55.0,,14.0,129.0,545.0,151.0,,246.0,,,,715.0,92.0,,,707.0,,,61.0,,78.0
1896.0,,127.0,55.0,,419.0,134.0,,631.0,,246.0,,,157.0,202.0,,,,,,134.0,65.0,433.0,78.0
1897.0,268.0,278.0,55.0,,,609.0,,,,317.0,,,,,,,4.0,,,,62.0,,78.0
563.0,275.0,127.0,54.0,84.0,,128.0,,,,52.0,,,,,,,,,,,,,78.0
1898.0,581.0,127.0,55.0,,,,,,,538.0,,,,,,,6.0,,,,,,78.0
1899.0,269.0,278.0,55.0,84.0,,,,485.0,,319.0,,,157.0,157.0,,,,,,,62.0,,78.0
1900.0,273.0,127.0,55.0,,,617.0,,,,538.0,,,,,,,378.0,,,,543.0,,77.0
1901.0,599.0,127.0,55.0,84.0,,284.0,,,,511.0,,,,,265.0,,,,,,,,77.0
1902.0,273.0,127.0,55.0,,394.0,617.0,,,,538.0,,,166.0,199.0,,,,,185.0,617.0,72.0,,77.0
1903.0,606.0,278.0,55.0,,,,,,,536.0,,,,,,,4.0,,,,66.0,,78.0
1904.0,590.0,127.0,53.0,,,,,671.0,,495.0,,,157.0,157.0,,,209.0,,,,,,78.0
1905.0,,127.0,,,,,553.0,,,,,,,,,,,,,,,,78.0
1906.0,591.0,127.0,,,,134.0,,659.0,,,,,,169.0,,,,710.0,,134.0,,,78.0
1907.0,606.0,278.0,55.0,,,,,,,318.0,,,,,,,5.0,,,,61.0,,78.0
1908.0,594.0,127.0,55.0,558.0,,,,,,538.0,,,,,,,4.0,,,,72.0,,78.0
1909.0,602.0,127.0,55.0,,,176.0,,,,538.0,,,,,101.0,,,,,,69.0,,77.0
1910.0,273.0,127.0,55.0,,,281.0,,,,243.0,,,169.0,171.0,,,,,696.0,281.0,,223.0,78.0
1911.0,,127.0,55.0,,425.0,176.0,,,,538.0,,,,,,,,,,,69.0,,77.0
